Site,Language,target_word,guess,similarity_score,iteration,word_embedding,vocabulary_words_file_name_path,vocabulary_words_count,execution_time
https://semantle.com,English,rental,boned,1.7986442559508542,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.001998424530029297
https://semantle.com,English,rental,penetrates,-6.982367598863615,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3233768939971924
https://semantle.com,English,rental,rental,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3233768939971924
https://semantle.com,English,detective,overlooks,-2.7878985426385228,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.003999948501586914
https://semantle.com,English,detective,anesthesiologists,12.227248673972523,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3122227191925049
https://semantle.com,English,detective,detective,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3122227191925049
https://semantle.com,English,garage,intratracheal,4.154487797450878,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019998550415039062
https://semantle.com,English,garage,prompters,3.465814066273132,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2929990291595459
https://semantle.com,English,garage,garage,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29399895668029785
https://semantle.com,English,outer,cytopathology,13.643337321475768,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0030002593994140625
https://semantle.com,English,outer,bequeathed,3.6338741779232464,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2996504306793213
https://semantle.com,English,outer,outer,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30065155029296875
https://semantle.com,English,fierce,carnitine,-5.498726389408559,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0029981136322021484
https://semantle.com,English,fierce,reel,9.247773686901972,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.32155275344848633
https://semantle.com,English,fierce,fierce,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.32155275344848633
https://semantle.com,English,personal,lustfully,6.61345276660994,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.004000663757324219
https://semantle.com,English,personal,volleys,5.438371134530429,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3158426284790039
https://semantle.com,English,personal,personal,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.31684279441833496
https://semantle.com,English,consensus,misrepresentations,1.7314063789299006,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002001047134399414
https://semantle.com,English,consensus,workingman,12.574951985925143,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2991950511932373
https://semantle.com,English,consensus,consolatory,0.19460882864945628,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30019402503967285
https://semantle.com,English,consensus,consensus,100.0,4,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30019402503967285
https://semantle.com,English,select,azaleas,2.8995122288342112,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002000093460083008
https://semantle.com,English,select,interdealer,6.271214571196381,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.28843069076538086
https://semantle.com,English,select,select,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2894306182861328
https://semantle.com,English,statue,warrant,7.6355137399732875,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0030040740966796875
https://semantle.com,English,statue,trotter,6.733781733626987,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2922375202178955
https://semantle.com,English,statue,statue,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29323744773864746
https://semantle.com,English,alley,cricketers,-0.6473051568967492,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0029985904693603516
https://semantle.com,English,alley,hollered,17.050930125398445,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3398435115814209
https://semantle.com,English,alley,alley,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.34084391593933105
https://semantle.com,English,leg,rebilling,12.054549598243558,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019991397857666016
https://semantle.com,English,leg,unrehabilitated,1.8625668214488411,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29123759269714355
https://semantle.com,English,leg,leg,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29323840141296387
https://semantle.com,English,think,whammy,9.269016718117772,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.003000020980834961
https://semantle.com,English,think,dependencies,2.304125853066452,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.294217586517334
https://semantle.com,English,think,think,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29521703720092773
https://semantle.com,English,flesh,wordiness,17.00149226750026,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0020017623901367188
https://semantle.com,English,flesh,butterhead,22.327413458969424,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2746720314025879
https://semantle.com,English,flesh,flesh,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2746720314025879
https://semantle.com,English,shoot,predict,12.519677847614597,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0020079612731933594
https://semantle.com,English,shoot,psychobiologist,-3.2734726482450904,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.27666711807250977
https://semantle.com,English,shoot,shoot,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.27666711807250977
https://semantle.com,English,interaction,stumping,4.222406525864397,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019991397857666016
https://semantle.com,English,interaction,stockfish,-0.08624646866117747,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.262648344039917
https://semantle.com,English,interaction,interaction,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2635812759399414
https://semantle.com,English,really,smiths,9.270727858061779,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.001999378204345703
https://semantle.com,English,really,undershot,9.17416146450658,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.27428364753723145
https://semantle.com,English,really,really,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2752840518951416
https://semantle.com,English,sovereignty,bolognese,10.12283101846495,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019998550415039062
https://semantle.com,English,sovereignty,ables,5.81315791358592,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2639279365539551
https://semantle.com,English,sovereignty,sovereignty,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2639279365539551
https://semantle.com,English,likely,patriotism,-2.5243939683099015,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019998550415039062
https://semantle.com,English,likely,repopulated,12.859846813448339,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2751045227050781
https://semantle.com,English,likely,likely,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2751045227050781
https://semantle.com,English,doubt,arteries,3.821469995910187,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002017974853515625
https://semantle.com,English,doubt,shunning,3.0558120365071995,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2698545455932617
https://semantle.com,English,doubt,doubt,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2708609104156494
https://semantle.com,English,captain,arthur,-1.4833580881582042,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019943714141845703
https://semantle.com,English,captain,thoroughfares,1.1911908412248762,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.27429795265197754
https://semantle.com,English,captain,captain,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.27429795265197754
https://semantle.com,English,margin,segueing,-2.1068281042954107,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0029861927032470703
https://semantle.com,English,margin,rugged,12.445272041581322,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2773861885070801
https://semantle.com,English,margin,margin,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2773861885070801
https://semantle.com,English,diary,airmen,8.91474885850222,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.001999378204345703
https://semantle.com,English,diary,initialize,1.7453953562903357,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2648944854736328
https://semantle.com,English,diary,diary,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2658882141113281
https://semantle.com,English,spectrum,botulism,-2.2237161165331365,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002013683319091797
https://semantle.com,English,spectrum,anticipator,3.7697493792887338,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2711050510406494
https://semantle.com,English,spectrum,spectrum,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2711050510406494
https://semantle.com,English,increasing,flankers,5.397573961712032,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.003000497817993164
https://semantle.com,English,increasing,paperback,5.771928985827524,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3215806484222412
https://semantle.com,English,increasing,increasing,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3225829601287842
https://semantle.com,English,client,entreaty,5.43226208182459,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.003998279571533203
https://semantle.com,English,client,regain,-0.4964247383765885,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29843616485595703
https://semantle.com,English,client,client,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2994365692138672
https://semantle.com,English,official,thiols,-3.5647185152219985,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019996166229248047
https://semantle.com,English,official,inundated,5.751922708050472,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2743358612060547
https://semantle.com,English,official,official,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2743358612060547
https://semantle.com,English,penalty,accepting,0.38873592070695073,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002996206283569336
https://semantle.com,English,penalty,mustiness,1.4504238186902607,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3013019561767578
https://semantle.com,English,penalty,penalty,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30230259895324707
https://semantle.com,English,empire,angularity,5.269221736198693,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.001999378204345703
https://semantle.com,English,empire,jatha,2.7662448216287605,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2571091651916504
https://semantle.com,English,empire,empire,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2581021785736084
https://semantle.com,English,nomination,streetscape,5.054708335542091,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0030117034912109375
https://semantle.com,English,nomination,begger,0.24921405694502408,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.28925347328186035
https://semantle.com,English,nomination,nomination,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2903172969818115
https://semantle.com,English,pen,rangy,17.059528408814717,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.004007816314697266
https://semantle.com,English,pen,poetry,20.75583063444888,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.299851655960083
https://semantle.com,English,pen,pen,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.299851655960083
https://semantle.com,English,prison,equipments,0.4141711279233795,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.001993894577026367
https://semantle.com,English,prison,minus,12.274183143076012,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3204662799835205
https://semantle.com,English,prison,prison,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3214564323425293
https://semantle.com,English,expertise,atake,9.733342848762383,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0020008087158203125
https://semantle.com,English,expertise,hardboard,3.624893438177479,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29668235778808594
https://semantle.com,English,expertise,expertise,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2986729145050049
https://semantle.com,English,exclude,slumbered,-2.899656652835514,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0020072460174560547
https://semantle.com,English,exclude,exclude,100.0,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.26932454109191895
https://semantle.com,English,advantage,clostridia,5.804351690678333,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.004002809524536133
https://semantle.com,English,advantage,every,6.087271898383506,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.28963446617126465
https://semantle.com,English,advantage,advantage,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29163479804992676
https://semantle.com,English,capital,tiring,-0.9772102728098808,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0039980411529541016
https://semantle.com,English,capital,epigraphic,9.166957584168944,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30124735832214355
https://semantle.com,English,capital,capital,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30124735832214355
https://semantle.com,English,radio,surplusage,1.9970613091942924,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019998550415039062
https://semantle.com,English,radio,universities,9.470399196677427,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.27219581604003906
https://semantle.com,English,radio,radio,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.27219581604003906
https://semantle.com,English,ecosystem,mortgagors,2.737532244336449,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0019979476928710938
https://semantle.com,English,ecosystem,chestnuts,7.513348417966381,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.31563663482666016
https://semantle.com,English,ecosystem,ecosystem,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3166346549987793
https://semantle.com,English,conversion,brakes,11.342771018631325,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002000093460083008
https://semantle.com,English,conversion,loudspeakers,3.8407535289871175,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30678391456604004
https://semantle.com,English,conversion,conversion,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30678391456604004
https://semantle.com,English,boy,reheat,-6.070553722111827,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.006022453308105469
https://semantle.com,English,boy,boy,100.0,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30550122261047363
https://semantle.com,English,everywhere,hailing,16.92185333629508,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002003908157348633
https://semantle.com,English,everywhere,everywhere,100.0,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2742905616760254
https://semantle.com,English,growth,uprights,-1.3011401853242566,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0010001659393310547
https://semantle.com,English,growth,growth,100.0,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.27899622917175293
https://semantle.com,English,beneath,gladdens,13.31203716360896,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.003000497817993164
https://semantle.com,English,beneath,indelicate,11.809096625573956,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.33158278465270996
https://semantle.com,English,beneath,beneath,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.33158278465270996
https://semantle.com,English,boundary,fad,5.935649287691813,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0020029544830322266
https://semantle.com,English,boundary,tiptoes,22.43276341467325,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2893815040588379
https://semantle.com,English,boundary,boundary,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.29039740562438965
https://semantle.com,English,verdict,voting,15.28231358941432,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0039844512939453125
https://semantle.com,English,verdict,basing,0.6385567083909804,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3080728054046631
https://semantle.com,English,verdict,verdict,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3080728054046631
https://semantle.com,English,worry,sympathomimetic,5.699661353120778,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002003908157348633
https://semantle.com,English,worry,quiffs,-0.08709690026316164,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.31248998641967773
https://semantle.com,English,worry,worry,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3134889602661133
https://semantle.com,English,kitchen,lumbered,-1.7057634158121227,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0032274723052978516
https://semantle.com,English,kitchen,retract,5.252442171515059,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2995784282684326
https://semantle.com,English,kitchen,kitchen,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2995784282684326
https://semantle.com,English,register,ribosomes,6.849502332946489,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0020084381103515625
https://semantle.com,English,register,eggcup,-0.6777449951148151,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.3123347759246826
https://semantle.com,English,register,register,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.31332850456237793
https://semantle.com,English,premise,worcestershire,-4.903863522300411,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.004004001617431641
https://semantle.com,English,premise,unleashing,4.032336686344551,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30714964866638184
https://semantle.com,English,premise,premise,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.30714964866638184
https://semantle.com,English,writer,peckers,5.277430308509112,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0020105838775634766
https://semantle.com,English,writer,bobsleds,2.358887520425923,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2922530174255371
https://semantle.com,English,writer,writer,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2922530174255371
https://semantle.com,English,directly,hydric,3.3284629210038497,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0009999275207519531
https://semantle.com,English,directly,stupefying,0.8699466242587439,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.28123998641967773
https://semantle.com,English,directly,directly,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.28123998641967773
https://semantle.com,English,lobby,occluding,5.307220292707693,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002000093460083008
https://semantle.com,English,lobby,salvagers,7.032870412189629,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.2823326587677002
https://semantle.com,English,lobby,lobby,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.28333187103271484
https://semantle.com,English,single,piker,-0.15108540683124172,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.002002239227294922
https://semantle.com,English,single,unshoveled,8.243817836664103,2,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.28920412063598633
https://semantle.com,English,single,single,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.28920412063598633
https://semantle.com,English,manage,uncompelling,8.104214848920321,1,Word2vec Model,C:\Users\yossi\Downloads\final project\FinalProject\MyData\english-words.txt,97418,0.0029973983764648438
